date,open,high,low,close,volume,div,split
2016-09-12,13.033434249939345,13.193027167081652,13.033434249939345,13.133179664611816,14239000,,
2016-09-13,13.033432283942673,13.119877958730656,12.847239941196504,12.913737297058105,15077600,,
2016-09-14,12.873841008565043,13.166427381791172,12.800693781092646,13.073331832885742,11980200,,
2016-09-15,13.119878768920898,13.193025991718867,13.079980860272753,13.119878768920898,5414000,,
2016-09-16,13.07997919702248,13.086629059006848,12.85388896287989,12.92038631439209,12445900,,
2016-09-19,13.020134807145237,13.026784670712711,12.867191750088683,12.93368911743164,6147800,,
2016-09-20,13.000184049934912,13.013483775876475,12.893788779065751,12.960286140441895,8266200,,
2016-09-21,12.933682867022762,13.040078096021587,12.827287638023938,12.94033145904541,9508100,,
2016-09-22,13.086627850567089,13.113226027716959,12.993532328045486,13.079977989196777,10250100,,
2016-09-23,13.166426540399007,13.179726266058937,13.04008295162461,13.119878768920898,9332800,,
2016-09-26,13.040083039652,13.060031359944908,12.960285953485393,13.046732902526855,7883300,,
2016-09-27,13.07997926983184,13.139826759692813,12.940334704045743,13.099928855895996,7263100,,
2016-09-28,13.159774799864639,13.239570598084578,13.093277455793794,13.19967269897461,8373900,,
2016-09-29,13.20632464798757,13.239572691113466,13.040081895695003,13.113227844238281,9568300,,
2016-09-30,13.113230187853448,13.279472969857162,13.113230187853448,13.179727554321289,8749600,,
2016-10-03,13.106580210922218,13.186377303659253,13.07333216214198,13.133179664611816,14082500,,
2016-10-04,13.153127943034178,13.153127943034178,12.960285728013249,12.993535041809082,15795000,,
2016-10-05,13.046730667360121,13.12652647152445,13.000181635210916,13.02678108215332,8711300,,
2016-10-06,13.026782049483943,13.113227721803074,12.953634833292078,13.066679954528809,13265700,,
2016-10-07,13.113227721803074,13.126527446261875,12.973584419980279,13.066679954528809,10876200,,
2016-10-10,13.119875999003806,13.153125306133914,13.053378653074969,13.086627960205078,6074500,,
2016-10-11,13.05338285665082,13.086632174488194,12.893789936026792,12.93368911743164,14587500,,
2016-10-13,12.833941342634866,12.913738430337908,12.58125289018331,12.787393569946289,21987200,,
2016-10-14,12.807340701815008,13.020131203756167,12.754143076329717,12.986883163452148,20405600,,
2016-10-17,12.95363354491582,13.126526140689613,12.867187881194628,13.006831169128418,9686900,,
2016-10-18,13.006832462795744,13.139827170720674,12.933686514935413,13.066679954528809,12342400,,
2016-10-19,13.06002851450099,13.119875999003806,13.026780475702262,13.086627960205078,5848100,,
2016-10-20,13.09327940344641,13.126527446261875,12.993534006668478,13.066679954528809,4586500,,
2016-10-21,13.07998202556438,13.206326893926452,12.96693688404711,13.133179664611816,21287800,,
2016-10-24,13.113227311607272,13.173074801468244,13.060029683767686,13.099928855895996,10105400,,
2016-10-25,13.04673065066453,13.079978690968547,12.946983993089603,12.986883163452148,9277400,,
2016-10-26,12.960285728013249,13.04673267555078,12.880489911566519,12.993535041809082,9041700,,
2016-10-27,12.973581203659425,13.046728401717141,12.920383587344146,12.966931343078613,7798300,,
2016-10-28,12.50145473972843,12.827291657512339,12.448257108559307,12.700946807861328,35116800,,
2016-10-31,12.71424743948,12.754145348619353,12.521405220031738,12.521405220031738,17591900,,
2016-11-01,12.601885684242431,12.635418661306614,12.293376922607422,12.293376922607422,19058400,0.16,
2016-11-03,12.293375900574974,12.414096654691415,11.991574015283874,12.004987716674805,22712800,,
2016-11-04,12.065347014637403,12.145827936584002,11.857439778476575,11.884265899658203,20353300,,
2016-11-07,12.0318156494297,12.139122706881832,11.917801740986683,12.065348625183105,11219400,,
2016-11-08,12.072055324518058,12.165948678808874,11.931215293081832,12.112295150756836,8057800,,
2016-11-09,11.924508134798058,12.132415390740377,11.74342700258976,12.025108337402344,14829200,,
2016-11-10,12.098883340918631,12.226309676995374,11.743427900070426,12.105588912963867,28019700,,
2016-11-11,11.844028944669502,12.139124024288776,11.662947785866685,11.7031888961792,23948700,,
2016-11-14,11.662947129084316,11.797081597503439,11.528813939866287,11.60258674621582,20266800,,
2016-11-16,11.636119100883345,11.971453937916289,11.589172428370874,11.958040237426758,11543000,,
2016-11-17,12.025108879698186,12.025108879698186,11.803787912307467,11.817201614379883,7932600,,
2016-11-18,11.817201873368797,11.837321147717322,11.434919031132944,11.616000175476074,14795900,,
2016-11-21,11.622707954755336,11.7501355790093,11.602587399599079,11.7031888961792,10984000,,
2016-11-22,11.830615242134044,11.890975628406252,11.481867907140494,11.515400886535645,12788200,,
2016-11-23,11.508693841723662,11.830615043640137,11.42150732923838,11.830615043640137,11650500,,
2016-11-24,11.823906544548054,11.837320245892526,11.622706141184825,11.636119842529297,5978100,,
2016-11-25,11.569053923503695,11.636121158610605,11.434919453289874,11.55564022064209,6446100,,
2016-11-28,11.569051837934264,11.770252227783203,11.508691465139405,11.770252227783203,8694400,,
2016-11-29,11.71660009069575,11.72330694171058,11.441625595092773,11.441625595092773,13470600,,
2016-11-30,11.595880181463157,11.917801343071138,11.461745724526006,11.501985549926758,20399300,,
2016-12-01,11.401385712363783,11.441625539054662,11.06605083847073,11.153237342834473,28765600,,
2016-12-02,11.133119203632068,11.206892013549806,10.905091363811083,11.206892013549805,22659500,,
2016-12-05,11.253839069376106,11.314199450305619,10.998983843406815,11.039223670959473,9090100,,
2016-12-06,10.985570489361173,11.233718872070312,10.931916957856643,11.233718872070312,11012400,,
2016-12-07,11.287373113008828,11.327612944366106,11.146533063657765,11.159945487976074,10908100,,
2016-12-08,11.240425367124868,11.30078574805438,11.012397545658052,11.039223670959473,10189000,,
2016-12-09,11.092879528781003,11.2672525577296,11.01239858686527,11.159945487976074,14663500,,
2016-12-12,11.005689531443531,11.099582878877369,10.750835611608434,10.804489135742188,12483300,,
2016-12-13,10.831316316946038,10.96545077999223,10.744129811406744,10.925210952758789,19703600,,
2016-12-14,10.918503158773321,11.04592948054162,10.737422033059294,10.838022232055664,20370100,,
2016-12-15,10.797782787705307,11.086170973042185,10.744129261075258,10.945329666137695,15837600,,
2016-12-16,10.992276555510609,11.206890666198642,10.95874358041598,11.186771392822266,23240300,,
2016-12-19,11.133116954923972,11.233717151183948,10.918502861782454,10.931915283203125,13277100,,
2016-12-20,10.965448506621152,11.086169242494535,10.791074252493019,10.998981475830078,13460100,,
2016-12-21,10.972157751364163,11.072757960151273,10.89838366795979,10.958744049072266,10466100,,
2016-12-22,11.026725854951932,11.040322622773738,10.734402478408386,10.754796981811523,13056700,0.22,
2016-12-23,10.802384565817079,10.917953845786315,10.781989414943496,10.877164840698242,6730800,,
2016-12-26,10.890762103634344,11.094708435016305,10.890762103634344,10.999533653259277,2621500,,
2016-12-27,11.013130417269911,11.0743145759949,10.924752722818637,10.951946258544922,5663900,,
2016-12-28,10.965542916902447,11.081112862932706,10.958745828894159,11.033525466918945,5002400,,
2016-12-29,11.067515618298325,11.149093627929688,10.985936312007876,11.149093627929688,8687000,,
2017-01-02,11.108304849639618,11.325847941971602,11.053919076556621,11.087909698486328,4265400,,
2017-01-03,11.217077258626396,11.332647197399826,11.176288249841425,11.312252044677734,9535500,,
2017-01-04,11.325847248304795,11.325847248304795,11.169488322349984,11.22387409210205,9426500,,
2017-01-05,11.230674151027582,11.387033100311253,11.20348061376474,11.285059928894043,11555800,,
2017-01-06,11.278261887926545,11.312252513880663,11.121902933882781,11.189884185791016,7863200,,
2017-01-09,11.189881944703288,11.38023278323734,11.128699089571311,11.237470626831055,8753100,,
2017-01-10,11.298657773759393,11.332648401916439,11.087911729875788,11.108306884765625,7887800,,
2017-01-11,11.17628561269238,11.210276229216252,10.992733171482106,11.155890464782715,9694800,,
2017-01-12,11.291858211897127,11.570585483044349,11.25106790636884,11.509401321411133,18340400,,
2017-01-13,11.618172412331253,11.64536465160529,11.400629311502305,11.631769180297852,10099300,,
2017-01-16,11.652163738994881,11.69295404535707,11.48900640352385,11.59097957611084,8201000,,
2017-01-17,11.543390316889493,11.692952156066895,11.421022010893083,11.692952156066895,18257800,,
2017-01-18,11.706549177144021,11.924093581440028,11.590979239129567,11.733742713928223,18812200,,
2017-01-19,11.740540021977964,11.896898954177546,11.658960715762179,11.760933876037598,10832000,,
2017-01-20,11.896899810991098,11.896899810991098,11.67255832356449,11.794926643371582,9858700,,
2017-01-23,11.767730843556793,11.828914991691352,11.672556078307004,11.788125991821289,6555000,,
2017-01-24,11.794954616246715,11.910992990376828,11.692566819961684,11.808605194091797,11136000,0.07,
2017-01-26,11.849560339150816,11.924643070869404,11.808604701579016,11.815430641174316,7789000,,
2017-01-27,11.808605162208021,11.870037319047205,11.61748405374381,11.822257041931152,13214700,,
2017-01-30,11.767649492248221,11.822255703041598,11.528746831809162,11.583353042602539,6124600,,
2017-01-31,11.556049522248594,11.774474345274887,11.54239764533079,11.74034595489502,7057100,,
2017-02-01,11.788128644538231,11.897341078493469,11.760824885091969,11.822257041931152,10992500,,
2017-02-02,11.767650381484703,11.835908475613119,11.678915770458163,11.713044166564941,6398900,,
2017-02-03,11.65161099665754,11.87686177631136,11.562876393363807,11.842733383178711,13562500,,
2017-02-06,11.870036174983136,11.870036174983136,11.624308873225123,11.651611328125,6596100,,
2017-02-07,11.672087435402435,11.781299842828398,11.617481231689453,11.617481231689453,9300200,,
2017-02-08,11.624307255949248,11.672087521812506,11.47413921819089,11.576525688171387,13096700,,
2017-02-09,11.597006611187947,11.658438770024345,11.487794173682119,11.528748512268066,11002200,,
2017-02-10,11.528746794140185,11.760823514732442,11.460490007307556,11.69939136505127,12688200,,
