date,open,high,low,close,volume,div,split
2016-09-12,127.13739518824572,128.39610227938894,126.93464652889854,128.14266967773438,2982400,,
2016-09-13,127.71184313256074,128.04975759852732,126.77416432606547,127.34015655517578,2148600,,
2016-09-14,127.31478865185896,128.61572363304785,126.88394940676352,127.29788970947266,2188900,,
2016-09-15,127.32324273085081,129.2239678756504,126.80793450932268,128.9705352783203,2284300,,
2016-09-16,128.37079773648244,128.96213205267628,127.67808261599731,128.70025634765625,2842000,,
2016-09-19,128.51440341818355,129.27468853600627,128.06667795478026,128.2271728515625,1321300,,
2016-09-20,128.76779145614944,129.0043380086231,128.1257733569147,128.54815673828125,1396700,,
2016-09-21,128.9029705166599,129.16484617767745,127.7709860315626,128.9958953857422,1535100,,
2016-09-22,129.27470019441526,130.3306590033549,128.9790265718633,129.37606811523438,2502200,,
2016-09-23,129.37603095705393,129.89979514114037,128.54816309785195,128.85227966308594,2282100,,
2016-09-26,128.47216375120138,128.6411145690272,127.5682568961454,127.72032165527344,1862200,,
2016-09-27,127.91460161563438,128.21027518475097,126.71503417228448,127.09517669677734,2569000,,
2016-09-28,127.22188065838415,127.28100762939508,125.81956472721347,126.21660614013672,2626300,,
2016-09-29,126.03078200801156,126.45316547857122,124.3496911547407,124.59468078613281,4501300,,
2016-09-30,128.22715501787954,130.81215241722452,128.06666014341874,128.83538818359375,7318100,,
2016-10-03,128.59043393583315,128.61577591465587,126.9853817898269,127.5682601928711,3197100,,
2016-10-04,127.95679935276267,128.08350918812224,126.28416507543875,127.12047576904297,2840500,,
2016-10-05,127.24723392965522,127.49221064294206,126.57141787593696,126.69812774658203,2377700,,
2016-10-06,126.90931397111305,127.2556714560611,125.87025440638747,126.26729583740234,2465500,,
2016-10-07,126.52076947345566,126.87557010106153,125.69288845225257,126.70661926269531,2282100,,
2016-10-10,127.01067794193327,127.4330612900739,126.50381276811778,126.9515380859375,1587700,,
2016-10-11,126.43627550505106,127.67808402785056,126.30110969124887,127.5682601928711,2596800,,
2016-10-12,127.53445653301894,127.97373891857184,127.04449019723295,127.10363006591797,1664500,,
2016-10-13,126.65591975672515,127.84704441095627,126.47852589169985,126.90090942382812,1795300,,
2016-10-14,126.8671388611788,127.55985419040002,126.10685349556425,126.841796875,1745000,,
2016-10-17,126.78262670505903,126.8839946152616,125.55771719300154,125.6168441772461,1988400,,
2016-10-18,126.30110506217531,126.39402994449334,125.37186912911608,125.96320343017578,1847800,,
