date,open,high,low,close,volume,div,split
2016-09-12,98.37991238068774,101.10892196857122,97.98157779951771,100.45632934570312,4768200,,
2016-09-13,99.49864670067683,101.7615189413112,98.32906734381538,100.00715637207031,3575700,,
2016-09-14,100.21054403469842,100.32919605816478,98.64263675370681,99.02401733398438,1676300,,
2016-09-15,98.6511288733265,100.60889402678517,98.51552284511311,100.18513488769531,1438900,,
2016-09-16,99.79528030731264,100.159713436716,99.20202008086599,99.73595428466797,1597700,,
2016-09-19,100.15972212799338,100.6089058335736,99.82071348372746,99.84613800048828,846800,,
2016-09-20,100.56651721967361,100.85467031687449,99.64271897795405,99.67662048339844,777900,,
2016-09-21,100.14276239966927,100.35464196825416,99.43084368687735,100.00715637207031,1558300,,
2016-09-22,100.85468926734288,101.04114434929625,99.91394332916164,100.32075500488281,1247200,,
2016-09-23,99.95629246986347,100.23596854457688,98.82061478890637,99.02401733398438,1558200,,
2016-09-26,98.9562343980543,99.49864557018472,98.62570279210144,98.67655181884766,1477400,,
2016-09-27,98.67655988881597,99.43932768264607,98.6087568702418,99.1596450805664,965400,,
2016-09-28,100.47329476722255,101.27843454749761,99.77833003566421,100.30378723144531,2086300,,
2016-09-29,100.50716655718662,101.56656416302282,100.35461950935407,100.73600006103516,1648500,,
2016-09-30,101.29537871116223,102.69378512123801,100.84619507182813,102.40563201904297,1698300,,
2016-10-03,102.00727632436903,103.03277242220986,101.55809277786558,102.75308990478516,1708300,,
2016-10-04,102.80393983192438,103.39719986769632,101.86319429945074,102.00727081298828,1346300,,
2016-10-05,102.63443234595424,102.82088734749668,101.78691431425182,102.00727081298828,918100,,
2016-10-06,101.78691548502522,102.56663053130802,101.65131596073884,102.42255401611328,913200,,
2016-10-07,102.68530276815846,102.68530276815846,100.27834784550316,100.72753143310547,1126100,,
2016-10-10,101.76152062397556,101.76152062397556,100.60889523453055,100.65974426269531,733700,,
2016-10-11,100.31226386421417,100.36311289173892,98.59180279507954,99.26981353759766,1095800,,
2016-10-12,99.15115770141175,99.74442435271803,98.97317964583517,99.42236328125,636700,,
2016-10-13,98.55789705929031,99.42236282037655,97.32052120288596,99.244384765625,669500,,
2016-10-14,99.84611368553746,100.00714420721066,99.31217956542969,99.31217956542969,464300,,
2016-10-17,99.10878784071983,99.44778997340848,98.93080978124291,99.2274398803711,638300,,
2016-10-18,100.33768141712193,100.7275390218853,99.81221779363172,100.42243194580078,726200,,
2016-10-19,100.63428622817709,101.71063771685131,100.18510271953716,101.60045623779297,849800,,
2016-10-20,101.06655651596621,101.74457373729474,100.68517587025107,101.50726318359375,673000,,
2016-10-21,100.76989221284911,101.8208127298604,100.09187522158744,101.60045623779297,683400,,
2016-10-24,101.76150548242005,102.34629508350699,101.1173898686178,101.32926940917969,617300,,
2016-10-25,101.27842301900287,101.27842301900287,100.28682829527148,100.45632934570312,599000,,
2016-10-26,100.083422787219,100.81228896854063,99.62576864178527,100.490234375,920200,,
2016-10-27,100.21055112425692,100.21055112425692,97.21033589138716,98.7867202758789,2052800,,
2016-10-28,98.93081738880366,100.21056541003088,98.69350682520125,99.53255462646484,1123000,,
2016-10-31,99.88851225479438,100.10039184018703,98.99014488186613,99.21049499511719,1258000,,
2016-11-01,99.29523777401927,99.54948936042744,97.53239832429873,98.295166015625,866200,,
2016-11-02,98.1002075858738,98.37141308470467,97.14251458257559,97.46456909179688,957200,,
2016-11-03,97.65106348558908,97.97311812475532,97.17645528764899,97.3290023803711,759300,,
2016-11-04,97.61715282067935,97.8036078712542,96.98151412974752,97.04084014892578,855400,,
2016-11-07,98.27822059847011,99.58339954718492,98.01549199646081,99.56645202636719,1459300,,
2016-11-08,99.56644254096123,100.3546347379518,98.94775140020593,99.88002014160156,763900,,
2016-11-09,98.02397075656344,101.17673343565107,97.73581116905693,100.5834732055664,1798800,,
2016-11-10,100.76143230238667,103.10906119808668,100.76143230238667,101.89710998535156,1554600,,
2016-11-11,101.49030604003993,101.98186815559335,99.18505546535565,99.88002014160156,1379000,,
2016-11-14,100.36309590783199,100.58345243323501,98.04089803043942,98.98164367675781,1613400,,
2016-11-15,98.75282525571481,99.26981191393158,98.22736807041667,99.2274398803711,1075600,,
2016-11-16,99.29525067543757,99.49017627040541,98.81215901978717,99.28677368164062,605600,,
2016-11-17,99.54948658374381,99.84611665930504,98.32905831166255,98.55789184570312,1035300,,
2016-11-18,98.52398305599625,98.7528101070642,97.92224595691361,98.12564849853516,1041200,,
2016-11-21,98.7019887981929,99.26135402725352,98.62571524844029,98.93929290771484,1158200,,
2016-11-22,99.51558131938359,99.52405831152234,98.52398661881408,99.01554870605469,1112500,,
2016-11-23,98.64263723454914,100.60887908935547,98.39685619444205,100.60887908935547,1215500,,
2016-11-25,100.71906868064467,101.09197879071942,100.59194611225671,100.92247772216797,352000,,
2016-11-28,100.65973837840212,100.91399643646552,100.41396377927211,100.5919418334961,749900,,
2016-11-29,100.13429898396667,105.04990176202803,99.27830360032215,103.54979705810547,3835600,,
2016-11-30,103.87183806847933,103.9481180758357,101.74457184654432,101.95645141601562,2108200,,
2016-12-01,102.193739656213,102.57512023571559,101.02416047577776,101.47335052490234,1840600,,
2016-12-02,101.37167695899281,102.04969426954521,100.93096376731806,101.34625244140625,934600,,
2016-12-05,101.93471143062179,102.3696756378323,100.97097358607896,102.139404296875,1946900,0.75,
2016-12-06,101.98587274436117,102.49759182022285,101.37180725058273,101.50826263427734,996000,,
2016-12-07,102.10526941811911,104.51035483127602,101.8323521551673,104.27155303955078,2813600,,
2016-12-08,104.59565873862665,105.42294116819,103.99865415381906,104.86857604980469,1267300,,
2016-12-09,104.9282579245184,106.10521890734833,103.56367161030911,105.68730926513672,1376500,,
2016-12-12,106.02846290673607,106.16492479858412,104.94532429435195,105.31205749511719,872800,,
2016-12-13,105.88350186209263,105.89203235904928,104.77477150478505,105.52529907226562,830500,,
2016-12-14,105.46557765254339,105.92612028689511,104.34831702026551,104.54447937011719,995200,,
2016-12-15,104.42507995820637,105.83230587404533,104.35684900885884,105.26941680908203,908200,,
2016-12-16,105.72142835820736,105.72995885301802,104.15215566982096,104.46771240234375,1735000,,
2016-12-19,104.32272182333679,104.91972629595652,104.16920545796876,104.90267181396484,793500,,
2016-12-20,103.89628987170076,103.99863628588169,99.33345130928974,100.97095489501953,4678100,,
2016-12-21,101.21830158744027,101.30358702463141,99.87930005226772,101.09037017822266,2194300,,
2016-12-22,100.54452188092588,100.54452188092588,99.04347366468306,99.94751739501953,1732100,,
2016-12-23,99.70021449491173,100.32280414132762,99.17996478661199,100.28868865966797,936000,,
2016-12-27,100.60424196301436,101.22683805427211,100.36544012204827,101.10743713378906,703600,,
2016-12-28,101.34623974097263,101.8579589050348,100.12663903807898,100.19486999511719,747300,,
2016-12-29,100.33132585169581,100.6383586528807,99.99870806822256,100.13516998291016,574800,,
2016-12-30,99.98163286662287,100.12661874079144,99.30786694289377,99.94751739501953,984800,,
2017-01-03,100.61278622169446,100.82600310984526,99.0349825507512,99.7002182006836,2364200,,
2017-01-04,100.1010339926724,100.13514946435374,99.3163911577232,99.65753936767578,1564800,,
2017-01-05,99.13731830621163,99.2652497350723,98.07976440756468,98.65118408203125,1756500,,
2017-01-06,98.69380726208787,99.27375729967198,98.19914265508882,99.10317993164062,1907500,,
2017-01-09,99.33345667559698,99.9816376533713,98.90702302043042,99.40168762207031,1143700,,
2017-01-10,99.60637725104591,99.75989363226087,98.66822448000408,98.80467987060547,928300,,
2017-01-11,98.74498632524578,99.78548559217663,98.16503623417915,99.71725463867188,995100,,
2017-01-12,99.78550899155867,100.25458877332417,99.38466017929785,99.99872589111328,1102600,,
2017-01-13,99.98166067542692,100.3313329696122,99.55522692206854,99.85372924804688,1088300,,
2017-01-17,99.46139832332187,99.97311746088374,99.23965097786238,99.71725463867188,1424300,,
2017-01-18,99.53814423394633,99.8878229587825,99.33345789886684,99.44432830810547,1386400,,
2017-01-19,99.3675849545587,99.70020272790492,98.77910435239443,99.01790618896484,1965400,,
2017-01-20,99.08614181046816,100.11811065673828,98.83027896960085,100.11811065673828,1295500,,
2017-01-23,99.96459194466526,100.28867922966425,99.35052634625691,99.5125732421875,1750400,,
2017-01-24,99.95603751273971,100.8344962320773,99.78546666818792,100.37394714355469,3539800,,
2017-01-25,100.5445158813095,102.50611308685524,100.02426635740895,101.97733306884766,3917600,,
2017-01-26,99.39313941924378,102.13937271034752,98.68525811613617,101.9176254272461,1980500,,
2017-01-27,102.72787291104935,103.19695257093464,101.9176515060057,102.51465606689453,1739300,,
